comment,date,day,time
Theke jaw boss💪,2023-11-06,Monday,00:00:00
Messi will win it again,2023-11-06,Monday,00:00:00
I'm a Messi fan but CR7 is the GOAT can't lie anymore,2023-11-06,Monday,00:00:00
ye argentina ka shoaib akhtar hai,2023-11-06,Monday,00:00:00
Another fixed tournament?,2023-11-06,Monday,00:00:00
Yes The GOAT. We need to see you play more,2023-11-06,Monday,00:00:00
Its mean Ballon D'or 9th we'll see,2023-11-06,Monday,00:00:00
"Can't wait for him to retire, so we can enjoy clean football. Too much cheating in everything.",2023-11-06,Monday,00:00:00
Go and conquer the world for the second time,2023-11-06,Monday,00:00:00
Anything is possible for fifa pet,2023-11-06,Monday,00:00:00
Fifa's got your back worry not Leo.,2023-11-06,Monday,00:00:00
Ronaldo is winning this one👌,2023-11-06,Monday,00:00:00
Pls show a picture where Cristiano is holding the world cup trophy.,2023-11-06,Monday,00:00:00
12 penalties loading 🤣,2023-11-06,Monday,00:00:00
100% possible the king,2023-11-06,Monday,00:00:00
Pov:It's 2026 World Cup🏆🇦🇷,2023-11-06,Monday,00:00:00
He is.,2023-11-06,Monday,00:00:00
I mean they will give it to him anyway,2023-11-06,Monday,00:00:00
Congratulations\nto Leo Messi as the new president general of football ⚽\n\nPains to Cristiano Ronaldo fans🤣,2023-11-06,Monday,00:00:00
I think Messi will be there with the team but as a mentor. I would be incredibly happy either way.,2023-11-06,Monday,00:00:00
ENGLISH PREMIER LEAGUE\nHALF TIME SCORE\nLuton 0️⃣-0️⃣ Liverpool,2023-11-06,Monday,00:00:00
Fifa is there don’t worry leo,2023-11-06,Monday,00:00:00
Penaldo is wondering whether to chase the Ballon d'Or or the world cup.,2023-11-06,Monday,00:00:00
Just wait for d magic as always,2023-11-06,Monday,00:00:00
سيد المتخاذلين لا يشارك الا حين يضمن دعم الفيفا🤡🤡🤡,2023-11-06,Monday,00:00:00
Why bother. He’ll still win ballon d’or anyway,2023-11-06,Monday,00:00:00
last dance 2026✌️✌️,2023-11-06,Monday,00:00:00
Play it for your last time Leo.,2023-11-06,Monday,00:00:00
He can do it again 😂,2023-11-06,Monday,00:00:00
Can I say 9th balondor loading 😂 pendu fans,2023-11-06,Monday,00:00:00
That will be a very foolish decision not to play in the 2026 World Cup Leo!! 😞 Please...,2023-11-06,Monday,00:00:00
টোকাইর পো 🤣🤣🤣,2023-11-06,Monday,00:00:00
Laughable,2023-11-06,Monday,00:00:00
"I thought hommie wanted to retire after the world cup gift, they told us he has completed football",2023-11-06,Monday,00:00:00
Jpilot Kingsley u mean fifa also told Ronaldo and the entire Portugal team not to score against Morocco. That means Ronaldo also rigged the world cup for Messi. That is good. Just continue to cry,2023-11-06,Monday,00:00:00
Jpilot Kingsley tell me what does Messi needs again in football,2023-11-06,Monday,00:00:00
Argentina will be the 2026 world cup winner 🏆,2023-11-06,Monday,00:00:00
Enjoy the one you won,2023-11-06,Monday,00:00:00
"Mbah Olyman correction, the one he robbe*d",2023-11-06,Monday,00:00:00
Anih Ifeanyichukwu Emmanuel don't worry Morocco won't qualify for world cup 2026,2023-11-06,Monday,00:00:00
Mbah Olyman Saudi Arabia is on intensive training for Argentina*,2023-11-06,Monday,00:00:00
Coi rigori tutti buoni,2023-11-06,Monday,00:00:00
Go on KING,2023-11-06,Monday,00:00:00
Imagine he wins another one,2023-11-06,Monday,00:00:00
Kalukuluku uyu,2023-11-06,Monday,00:00:00
Calm down GOAT Leo Messi is playing at the 2026 World and winning it 😁 🏆 another Ballon D’or in the year 2026 🤣 🇦🇷 \U0001fa75,2023-11-06,Monday,00:00:00
Dude's gonna play 2026wc write it down,2023-11-06,Monday,00:00:00
greatness,2023-11-06,Monday,00:00:00
9th ballon d’or loading 🤣🤣🤣,2023-11-06,Monday,00:00:00
Old farts never lose their smell.,2023-11-06,Monday,00:00:00
Mwamvana kale ndi fifa,2023-11-06,Monday,00:00:00
2026 ballon dor loading,2023-11-06,Monday,00:00:00
With FIFA World Cup everything is possible 😁😁😁,2023-11-06,Monday,00:00:00
What a Joke this Award Just came to prove what Reasonable was thinking for many Years up to now,2023-11-06,Monday,00:00:00
ততোদিন ফিট থাকলেই হবে...,2023-11-06,Monday,00:00:00
I am waiting for super Ballon d'Or 😇😇🇧🇩🇦🇷😈😈,2023-11-06,Monday,00:00:00
Enough of the robbery! Stay away,2023-11-06,Monday,00:00:00
La Barbie farsante jajajajaja,2023-11-06,Monday,00:00:00
The king Leo Messi 🇧🇩🇦🇷,2023-11-06,Monday,00:00:00
Everything is possible for messi... the fifas boy,2023-11-06,Monday,00:00:00
Omar Ahmed hyl3b 2026 world cup isa,2023-11-06,Monday,00:00:00
He Will be the first football player to participate in 6 Fifa World Cup's.\nMore History Awaits For The G.O.A.T 👑,2023-11-06,Monday,00:00:00
"Portugal citizens cried and cried against Morocco for CR7 to deliver them on that day but their hope was in vain, that was when Portugal citizens decided the goat debate",2023-11-06,Monday,00:00:00
This stats in 2015 with triple 🏆🏆🏆with out Ballon d’or😭😭,2023-11-06,Monday,00:00:00
Ahmed Torres post MESSI stats in 2015 and compare,2023-11-06,Monday,00:00:00
Sonqoba Dbl uzoshona la,2023-11-06,Monday,00:00:00
Mela jerbah 2 ohra ballon dor 😂\U0001fae1,2023-11-06,Monday,00:00:00
I mean why not? They can easily fix another.,2023-11-06,Monday,00:00:00
Reicht doch,2023-11-06,Monday,00:00:00
Nothing difficult for my 🐐,2023-11-06,Monday,00:00:00
Kanogona kutora futi aka,2023-11-06,Monday,00:00:00
FIFA bring new Rules 40 years old man 2 penalties in every match🥵,2023-11-06,Monday,00:00:00
Already rigged for you brother messi,2023-11-06,Monday,00:00:00
Natok buz\U0001faf0,2023-11-06,Monday,00:00:00
Don't worry I will rig it again for ya son,2023-11-06,Monday,00:00:00
Abdelmounaim Tennah u mean fifa also told Ronaldo and the entire Portugal team not to score against Morocco. That means Ronaldo also rigged the world cup for Messi. That is good. Just continue to cry,2023-11-06,Monday,00:00:00
kk fransè sa yo toujou ap ekri atik chet sou ajanten yo bann chen sal,2023-11-06,Monday,00:00:00
No worries Menssi your good father’s already bought the world cup for you ….,2023-11-06,Monday,00:00:00
Une dernière pour la route leo 😇🐐,2023-11-06,Monday,00:00:00
This guy will win his second world cup. They have a team that can do that. Be careful,2023-11-06,Monday,00:00:00
Please I need him to go a first round exit would make me delighted beyond imagination 😩,2023-11-06,Monday,00:00:00
It was giving not earned,2023-11-06,Monday,00:00:00
"2026 he will be retired,he already started the move to retirement by going to MLS",2023-11-06,Monday,00:00:00
9th in 2024🐐💙☝️💯,2023-11-06,Monday,00:00:00
Cristiano Ronaldo's biggest fan,2023-11-06,Monday,00:00:00
Fifa needs to find a new fan boy they can feed.....,2023-11-06,Monday,00:00:00
We'll be there,2023-11-06,Monday,00:00:00
Madridiots already crying. 😂😂😂,2023-11-06,Monday,00:00:00
Fifa won't be with you on that one know this and know peace,2023-11-06,Monday,00:00:00
I sow Ronaldo stolen crown returned back,2023-11-06,Monday,00:00:00
FIFA will double the penalties from 7 to 14.,2023-11-06,Monday,00:00:00
The LEGEND of legends. ♾️,2023-11-06,Monday,00:00:00
Let's celebrate once again,2023-11-06,Monday,00:00:00
MD TANVIR ヽ・\u3000o.OO,2023-11-06,Monday,00:00:00
Congratulations\nin advance,2023-11-06,Monday,00:00:00
Give it to him,2023-11-06,Monday,00:00:00
Ujjwal Malakar still burning 🤣🤣,2023-11-06,Monday,00:00:00
Dibeet Kunwar lol will be sick forever in my life don’t worry,2023-11-06,Monday,00:00:00
Anything is possible with FIFA,2023-11-06,Monday,00:00:00
Ayoub Arioua ma9amat ya pinaldoya Fi dawri lmohamachine,2023-11-06,Monday,00:00:00
Wheel chair is only hope 😆😆😆😆😆😆💪🏽,2023-11-06,Monday,00:00:00
"He’ll have to check back with FIFA. If they can provide this scam, he might be there",2023-11-13,Monday,00:00:00
Ronaldo's gonna commit suicide istg,2023-11-06,Monday,00:00:00
If only Ronaldo was carried like a baby the way Messi get's carried Portugal would be 5 time world champion.,2023-11-06,Monday,00:00:00
Ricardo Pina Some of u I don't know the kind of brain inside ur head,2023-11-06,Monday,00:00:00
Eric Badu Some of you don't have one.,2023-11-06,Monday,00:00:00
Ricardo Pina I blame mark Zuckerberg,2023-11-06,Monday,00:00:00
2026 🔮 Hope 🔮 Imagination,2023-11-06,Monday,00:00:00
Go robbed another one,2023-11-06,Monday,00:00:00
Papon SD,2023-11-06,Monday,00:00:00
Fredo MB,2023-11-06,Monday,00:00:00
Md Shojib,2023-11-06,Monday,00:00:00
Raza Safvi,2023-11-06,Monday,00:00:00
Wadud Dawn Kazi Shuvo,2023-11-06,Monday,00:00:00
MD Tanzid Ahmed,2023-11-06,Monday,00:00:00
Nadim Rahman Sunny 💪,2023-11-06,Monday,00:00:00
Javier Garduño,2023-11-06,Monday,00:00:00
Rahiel 👀,2023-11-06,Monday,00:00:00
Sami Ab Molka,2023-11-06,Monday,00:00:00
🧡🇦🇷💪,2023-11-06,Monday,00:00:00
♥️🇦🇷,2023-11-06,Monday,00:00:00
Top fan\nStephCurry,2023-11-06,Monday,00:00:00
Haseeb Ahmad,2023-11-06,Monday,00:00:00
Ari Baron,2023-11-06,Monday,00:00:00
Ari Baron,2023-11-06,Monday,00:00:00
Top fan\nHez Eril,2023-11-06,Monday,00:00:00
🐐♥️💙🇦🇷,2023-11-13,Monday,00:00:00
🐐,2023-11-06,Monday,00:00:00
Leinad Dumas,2023-11-13,Monday,00:00:00
Mohammed Taher,2023-11-06,Monday,00:00:00
Antonio Rosa,2023-11-06,Monday,00:00:00
🇧🇩\U0001faf6🇦🇷,2023-11-06,Monday,00:00:00
🐐❤️,2023-11-06,Monday,00:00:00
\U0001f979\U0001f979,2023-11-06,Monday,00:00:00
💙🐐,2023-11-06,Monday,00:00:00
😆😄😄🤣🙄,2023-11-06,Monday,00:00:00
🐐,2023-11-06,Monday,00:00:00
😂😂🤣🤣,2023-11-06,Monday,00:00:00
THIS GUY LOOOVES FREE GIFTS!! 🤣🤣,2023-11-06,Monday,00:00:00
Mizmor L. Lyulu,2023-11-06,Monday,00:00:00
Mariwan Suhrabi,2023-11-06,Monday,00:00:00
Mariwan Suhrabi,2023-11-06,Monday,00:00:00
🐷🐖,2023-11-06,Monday,00:00:00
Rafa Bernal,2023-11-06,Monday,00:00:00
Mawa Elison,2023-11-06,Monday,00:00:00
Pain went straight to penaldo 😂,2023-11-06,Monday,00:00:00
He's already there!\n\nIt's all part of the process and script as to why he went to LGBTQ League.\n\nIt's like a pantomime script...ANYTHI\nNG to hand him another trophy and to keep him at the top...like his 5 robbed balon dors...only 4 were genuine.,2023-11-13,Monday,00:00:00
Lionel Messi the greatest ever\nAll the other players were and are playing under his shadows,2023-11-06,Monday,00:00:00
Die a Hero or Live Long Enough to be a Villain. Now you can Retire don't be like that other guy who is trying to prove himself in every League by making a Mimicry with himself. 🤭,2023-11-06,Monday,00:00:00
Yong Jin Choi,2023-11-06,Monday,00:00:00
"I have lost respect for Balon d or and Rigged World cup.\n\nThe most credible award is Dubai d or. It is won with sweat, hardwork and blood. Not with dirty politics.\n\nUCL is the only corrupt free competition. It is not 🚫 won with penalties, offside goals, red cards, penalties, or controversial decisions.\n\nTo know the best, just check UCL records and Dubia d or awards. The only upright institutions.",2023-11-06,Monday,00:00:00
Pain went straight pendu fan,2023-11-06,Monday,00:00:00
Without pelanti 😂,2023-11-06,Monday,00:00:00
King Leo\n\nhttps://\nyoutube.com/\nshorts/\nJq_b50h3IjY?si=T\n-D1_NP9fvOsYFvQ,2023-11-06,Monday,00:00:00
#CristianoRonald\no Is The Life Of Football #CR7 Is The King Of Kings 💛 CR7 Is The King Of Goats 🤍 CR7 Is The Life Of FIFA 💙 CR7 Is The King Of Football Always 🌴CR7 Is The Father Of Records 🤍🌴 حيا ةُ كرةِ القدم ه\u200dو نجمُ نادي النصر كرستيانو رونالدو 💛 #KingCR7 #SIUUUUU #العرب #النصرالسعودي #رونالدو #FIFAWorldCup #النصر,2023-11-06,Monday,00:00:00
"No way for you and now I will not support you this time,you have everything and it is enough",2023-11-06,Monday,00:00:00
Leo Messi with world cup Trophy always made my day,2023-11-06,Monday,00:00:00
He will be the highest Goalscorer in WORLD CUP history ❤️,2023-11-06,Monday,00:00:00
Steal another one?,2023-11-06,Monday,00:00:00
"Even if Argentina gets kicked out in group stage, he would win the Ballon d'Or... The whole thing is retarded",2023-11-06,Monday,00:00:00
But the fact is…,2023-11-06,Monday,00:00:00
Malditos corruptos hijos de su puta madre le regalan el mundial a base de penales al hijo de su perra madre y ahora le regalan otro balón de oro chinguen a su madre mejor perros que se las crea su puta madre menos yo,2023-11-06,Monday,00:00:00
Messsi the only GOAT we know,2023-11-06,Monday,00:00:00
I remember…..,2023-11-06,Monday,00:00:00
Hahhahaha Fifa’s favorite son 🤣,2023-11-06,Monday,00:00:00
Messi's success is another man's headache. Magnificent Messi forever.,2023-11-06,Monday,00:00:00
Robbery,2023-11-06,Monday,00:00:00
Opps Messi \U0001fae1\nLove you \U0001f979,2023-11-06,Monday,00:00:00
https://\nyoutu.be/\n-6-6nI3cgcQ,2023-11-06,Monday,00:00:00
Goat,2023-11-06,Monday,00:00:00
Once more😊👀,2023-11-06,Monday,00:00:00
Abdullah Bin Nur Ovi mia haha deo,2023-11-06,Monday,00:00:00
Walid Ankur vua team r player der hahai deya lage,2023-11-06,Monday,00:00:00
Abdullah Bin Nur Ovi ore baba,2023-11-06,Monday,00:00:00
♥️,2023-11-06,Monday,00:00:00
🏆\U0001faf2🏻🤡,2023-11-06,Monday,00:00:00
We'll see,2023-11-06,Monday,00:00:00
real goat 9.9☺️,2023-11-06,Monday,00:00:00
Another one.. Liboma Liboma,2023-11-06,Monday,00:00:00
